407,2023-11-17 00:00:00,FQ5,0,1680,9,0,15,0
408,2023-11-18 00:00:00,MQ1,0,1600,8,20,17,20
409,2023-11-20 00:00:00,MQ1,0,1750,8,20,17,20
410,2023-11-21 00:00:00,FQ7,0,200,12,40,13,16
411,2023-11-21 00:00:00,MQ1,0,550,14,30,17,20
412,2023-11-22 00:00:00,MQ1,0,900,8,20,13,0
413,2023-11-22 00:00:00,MQ1,0,500,15,10,17,20
414,2023-11-24 00:00:00,MQ1,0,1750,8,20,17,20
415,2023-11-27 00:00:00,FQ2,0,200,16,43,17,20
416,2023-11-27 00:00:00,FQ1,0,100,16,57,17,20
417,2023-11-20 00:00:00,FQ5,0,100,8,55,9,10
418,2023-11-28 00:00:00,FQ6,0,1900,8,50,15,0
419,2023-11-28 00:00:00,FQ3,0,2000,8,20,15,0
420,2023-11-28 00:00:00,FQ2,0,1500,12,40,16,50
421,2023-11-28 00:00:00,FQ1,0,650,15,10,17,20
422,2023-11-28 00:00:00,MQ1,0,1720,8,20,17,20
423,2023-11-29 00:00:00,FQ3,0,1970,8,20,15,0
424,2023-11-29 00:00:00,FQ6,0,1850,8,50,15,0
425,2023-11-29 00:00:00,FQ2,0,850,15,10,17,20
426,2023-11-29 00:00:00,MQ1,0,1700,8,20,17,20
427,2023-11-29 00:00:00,FQ7,0,700,15,10,17,20
428,2023-11-30 00:00:00,FQ6,0,1200,8,50,12,0
429,2023-11-30 00:00:00,FQ2,0,800,15,10,17,20
430,2023-11-30 00:00:00,FQ1,0,600,15,10,17,20
